PRE_x_5_sig_First_SNC PRE_y_5_sig_First_SNC PRE_x_7.5_sig_Per_SNC PRE_y_7.5_sig_Per_SNC PRE_x_10_sig_Per_SNC PRE_y_10_sig_Per_SNC PRE_x_12.5_sig_Per_SNC PRE_y_12.5_sig_Per_SNC PRE_x_15_sig_Per_SNC PRE_y_15_sig_Per_SNC BRN_x_5_sig_First_SNC BRN_y_5_sig_First_SNC BRN_x_7.5_sig_Per_SNC BRN_y_7.5_sig_Per_SNC BRN_x_10_sig_Per_SNC BRN_y_10_sig_Per_SNC BRN_x_12.5_sig_Per_SNC BRN_y_12.5_sig_Per_SNC BRN_x_15_sig_Per_SNC BRN_y_15_sig_Per_SNC PST_x_5_sig_First_SNC PST_y_5_sig_First_SNC PST_x_7.5_sig_Per_SNC PST_y_7.5_sig_Per_SNC PST_x_10_sig_Per_SNC PST_y_10_sig_Per_SNC PST_x_12.5_sig_Per_SNC PST_y_12.5_sig_Per_SNC PST_x_15_sig_Per_SNC PST_y_15_sig_Per_SNC
0.024999999999999994 5047.5017978557125 0.024999999999999994 5047.5017978557125 0.024999999999999994 5047.5017978557125 0.024999999999999994 5047.5017978557125 0.024999999999999994 5047.5017978557125 0.024999999999999994 3514.1546256339557 0.024999999999999994 4362.701497320116 0.024999999999999994 4311.261031255059 0.024999999999999994 4305.254514554603 0.024999999999999994 4416.312819847771 0.024999999999999994 8885.822807783483 0.024999999999999994 8944.937656855196 0.024999999999999994 8906.674816707859 0.024999999999999994 8870.126101653084 0.024999999999999994 8880.982469039058
0.075 8353.173769611614 0.075 8353.173769611614 0.075 8353.173769611614 0.075 8353.173769611614 0.075 8353.173769611614 0.075 5695.804311895629 0.075 6693.018356326102 0.075 6692.351575507825 0.075 6656.202390014626 0.075 6969.957654808773 0.075 12496.506239006967 0.075 12582.337198046982 0.075 12498.37075904803 0.075 12432.646624971716 0.075 12411.845826173594
0.125 8936.868986817259 0.125 8936.868986817259 0.125 8936.868986817259 0.125 8936.868986817259 0.125 8936.868986817259 0.125 6625.342611920088 0.125 7645.862183736392 0.125 7581.368486798929 0.125 7563.400967272596 0.125 7778.78768278037 0.125 14624.731569966505 0.125 15061.462980778862 0.125 14964.722412907517 0.125 14891.414726414801 0.125 14894.04204854245
0.17500000000000002 9981.18878762357 0.17500000000000002 9981.18878762357 0.17500000000000002 9981.18878762357 0.17500000000000002 9981.18878762357 0.17500000000000002 9981.18878762357 0.17500000000000002 6699.999367355511 0.17500000000000002 8300.053722425062 0.17500000000000002 8214.562740028849 0.17500000000000002 8167.459254170213 0.17500000000000002 8361.431903508766 0.17500000000000002 14874.01667781731 0.17500000000000002 15008.562995745326 0.17500000000000002 14891.938051345554 0.17500000000000002 14803.605835908325 0.17500000000000002 14807.071903550828
0.225 8891.194093995897 0.225 8891.194093995897 0.225 8891.194093995897 0.225 8891.194093995897 0.225 8891.194093995897 0.225 7146.1014092531495 0.225 8732.130313778447 0.225 8779.851011579305 0.225 8762.509604645073 0.225 9044.569792791817 0.225 13733.643365833692 0.225 13800.187751445219 0.225 13691.882658456136 0.225 13622.973712630292 0.225 13616.60446795072
0.275 8277.842750088219 0.275 8277.842750088219 0.275 8277.842750088219 0.275 8277.842750088219 0.275 8277.842750088219 0.275 7699.733965462699 0.275 9157.317634666375 0.275 9266.254697311366 0.275 9229.580189939872 0.275 9486.714859660431 0.275 13916.248674063118 0.275 13789.375946634798 0.275 13685.726808905447 0.275 13623.808978031264 0.275 13633.507344432957
0.32500000000000007 8327.485040042602 0.32500000000000007 8327.485040042602 0.32500000000000007 8327.485040042602 0.32500000000000007 8327.485040042602 0.32500000000000007 8327.485040042602 0.32500000000000007 7030.4099985618395 0.32500000000000007 8182.295779013282 0.32500000000000007 8225.605413569207 0.32500000000000007 8149.784660092799 0.32500000000000007 8390.086487904216 0.32500000000000007 13497.210954622386 0.32500000000000007 14007.473072298619 0.32500000000000007 13899.324133000206 0.32500000000000007 13822.571290422025 0.32500000000000007 13816.457335427507
0.375 7916.803834610499 0.375 7916.803834610499 0.375 7916.803834610499 0.375 7916.803834610499 0.375 7916.803834610499 0.375 6673.661884300648 0.375 7623.804756463795 0.375 7591.19135855883 0.375 7565.708035558449 0.375 7797.592769125444 0.375 12785.242045360985 0.375 13267.870107838098 0.375 13168.537921629613 0.375 13118.081890392346 0.375 13088.439328535962
0.42500000000000004 7524.6694521384115 0.42500000000000004 7524.6694521384115 0.42500000000000004 7524.6694521384115 0.42500000000000004 7524.6694521384115 0.42500000000000004 7524.6694521384115 0.42500000000000004 5559.945672096942 0.42500000000000004 6223.154709999251 0.42500000000000004 6193.347130528284 0.42500000000000004 6158.57362149638 0.42500000000000004 6277.243501835409 0.42500000000000004 12463.852487116434 0.42500000000000004 12781.109892186862 0.42500000000000004 12697.158433714074 0.42500000000000004 12646.318430714833 0.42500000000000004 12631.71781272761
0.475 7688.09077268331 0.475 7688.09077268331 0.475 7688.09077268331 0.475 7688.09077268331 0.475 7688.09077268331 0.475 5123.294648507878 0.475 5625.97028622436 0.475 5633.485379591974 0.475 5667.324675738727 0.475 5831.43223083021 0.475 11333.967653947411 0.475 11678.8615838148 0.475 11584.548400783231 0.475 11517.081368012767 0.475 11494.797227331466
