PRE_x_5_sig_First_SNC PRE_y_5_sig_First_SNC BRN_x_5_sig_First_SNC BRN_y_5_sig_First_SNC PST_x_5_sig_First_SNC PST_y_5_sig_First_SNC PRE_x_7.5_sig_Per_SNC PRE_y_7.5_sig_Per_SNC BRN_x_7.5_sig_Per_SNC BRN_y_7.5_sig_Per_SNC PST_x_7.5_sig_Per_SNC PST_y_7.5_sig_Per_SNC PRE_x_10_sig_Per_SNC PRE_y_10_sig_Per_SNC BRN_x_10_sig_Per_SNC BRN_y_10_sig_Per_SNC PST_x_10_sig_Per_SNC PST_y_10_sig_Per_SNC PRE_x_12.5_sig_Per_SNC PRE_y_12.5_sig_Per_SNC BRN_x_12.5_sig_Per_SNC BRN_y_12.5_sig_Per_SNC PST_x_12.5_sig_Per_SNC PST_y_12.5_sig_Per_SNC PRE_x_15_sig_Per_SNC PRE_y_15_sig_Per_SNC BRN_x_15_sig_Per_SNC BRN_y_15_sig_Per_SNC PST_x_15_sig_Per_SNC PST_y_15_sig_Per_SNC
1.025 251.23807698509626 1.025 141915430.42402107 1.025 40316948.301703684 1.025 251.23807698509626 1.025 231273662.3321101 1.025 10786931.487585075 1.025 251.23807698509626 1.025 236562833.4863388 1.025 10948342.00015011 1.025 251.23807698509626 1.025 241100759.5650685 1.025 10175464.017448787 1.025 251.23807698509626 1.025 250403650.34221658 1.025 9949563.534184705
1.075 243.03703222536646 1.075 136734498.30193648 1.075 55860062.15462152 1.075 243.03703222536646 1.075 254157238.3577338 1.075 10846934.228774076 1.075 243.03703222536646 1.075 259963310.3617285 1.075 11179849.560908549 1.075 243.03703222536646 1.075 264430085.60302517 1.075 10520693.096257912 1.075 243.03703222536646 1.075 275014963.4171259 1.075 10105455.949542835
1.125 242.31363242989772 1.125 160494488.75167924 1.125 50483338.10992421 1.125 242.31363242989772 1.125 266011513.4908956 1.125 9966282.374385124 1.125 242.31363242989772 1.125 272163059.2706796 1.125 10495880.166655757 1.125 242.31363242989772 1.125 276817876.770281 1.125 9832645.709647246 1.125 242.31363242989772 1.125 288311477.1726362 1.125 9211102.466225417
1.175 231.4391038310501 1.175 163071732.60505667 1.175 37839460.14879939 1.175 231.4391038310501 1.175 231308864.79683098 1.175 9849265.990970446 1.175 231.4391038310501 1.175 236611933.69608727 1.175 10120483.906462373 1.175 231.4391038310501 1.175 240964071.0836229 1.175 9403655.147032984 1.175 231.4391038310501 1.175 250520851.83323443 1.175 9024888.223297706
1.225 209.53828058354037 1.225 162302286.04381445 1.225 79274218.2074383 1.225 209.53828058354037 1.225 320975719.1303757 1.225 9366058.549606266 1.225 209.53828058354037 1.225 328262481.6590816 1.225 9434510.024166014 1.225 209.53828058354037 1.225 333992360.42299086 1.225 8592044.31522936 1.225 209.53828058354037 1.225 346356828.58348113 1.225 8464772.796625447
1.275 212.83501058889235 1.275 154502119.4899512 1.275 57572598.28831947 1.275 212.83501058889235 1.275 260700806.8756407 1.275 10981735.720104061 1.275 212.83501058889235 1.275 266631454.40342042 1.275 11373607.074099515 1.275 212.83501058889235 1.275 271554771.59665287 1.275 10561905.695906261 1.275 212.83501058889235 1.275 282403758.7126261 1.275 10125611.225696942
1.325 208.40118938249176 1.325 150697442.49765933 1.325 57031993.70773238 1.325 208.40118938249176 1.325 264767194.05108294 1.325 9249588.192939749 1.325 208.40118938249176 1.325 270903447.3060184 1.325 9746047.195017021 1.325 208.40118938249176 1.325 275191677.73629785 1.325 9238091.84197821 1.325 208.40118938249176 1.325 286518595.92148393 1.325 8668626.229259456
1.375 201.17820329254894 1.375 146820417.74236926 1.375 69302592.35643484 1.375 201.17820329254894 1.375 296465470.1850009 1.375 9092514.160389528 1.375 201.17820329254894 1.375 303323130.9221484 1.375 9221713.114929963 1.375 201.17820329254894 1.375 307998629.31319875 1.375 8706010.302971581 1.375 201.17820329254894 1.375 319609719.83497846 1.375 8512139.4395762
1.425 199.50088933829792 1.425 146184716.22092468 1.425 88022353.43176407 1.425 199.50088933829792 1.425 344154767.7599731 1.425 9185353.69033125 1.425 199.50088933829792 1.425 352099542.3741157 1.425 9224129.200842429 1.425 199.50088933829792 1.425 357445749.0542163 1.425 8669277.98037135 1.425 199.50088933829792 1.425 370551486.57639486 1.425 8582402.550655121
1.475 199.3658623998517 1.475 133348401.09856229 1.475 51109839.99710934 1.475 199.3658623998517 1.475 245661318.0108144 1.475 10385802.378999041 1.475 199.3658623998517 1.475 251386851.08482006 1.475 10757877.453539377 1.475 199.3658623998517 1.475 255860489.72688848 1.475 10076794.46613896 1.475 199.3658623998517 1.475 266066572.39199507 1.475 9691879.379964989
1.525 214.4641658002366 1.525 122576935.57379836 1.525 65684628.4658979 1.525 214.4641658002366 1.525 255270135.49414605 1.525 10890783.314617215 1.525 214.4641658002366 1.525 261210879.84285817 1.525 11281165.734617734 1.525 214.4641658002366 1.525 265881702.5898082 1.525 10523947.642641522 1.525 214.4641658002366 1.525 276578084.06530005 1.525 10084345.741651567
1.575 198.2289060228642 1.575 127825684.24576966 1.575 67855983.7757775 1.575 198.2289060228642 1.575 259472032.34102923 1.575 10352663.189877832 1.575 198.2289060228642 1.575 265575060.68810958 1.575 10420122.01063714 1.575 198.2289060228642 1.575 270454925.8080663 1.575 9596927.991176372 1.575 198.2289060228642 1.575 280502748.74418813 1.575 9533894.489961332
1.625 199.45260556083977 1.625 117844413.4759041 1.625 34994672.875862435 1.625 199.45260556083977 1.625 175008846.90341255 1.625 6342323.271257608 1.625 199.45260556083977 1.625 179114407.64575207 1.625 6353410.938301526 1.625 199.45260556083977 1.625 182462912.16642544 1.625 5806644.695634582 1.625 199.45260556083977 1.625 189267278.78602678 1.625 5755426.208685352
1.675 193.2629314857521 1.675 125001612.19296362 1.675 43650627.660471834 1.675 193.2629314857521 1.675 195957893.200717 1.675 10958244.506425964 1.675 193.2629314857521 1.675 200502080.00131005 1.675 11249149.572271334 1.675 193.2629314857521 1.675 203766546.40428004 1.675 10820232.856212053 1.675 193.2629314857521 1.675 211988098.50240862 1.675 10524537.840573052
1.725 189.16922737485115 1.725 113800122.45286955 1.725 40952236.37646534 1.725 189.16922737485115 1.725 178287769.72222856 1.725 12167477.396575285 1.725 189.16922737485115 1.725 182417713.4014472 1.725 12415482.95318153 1.725 189.16922737485115 1.725 185511520.46554396 1.725 11974539.927826853 1.725 189.16922737485115 1.725 192984910.96041885 1.725 11677512.82997712
1.775 196.06520776941812 1.775 102527691.82108417 1.775 31117916.46043596 1.775 196.06520776941812 1.775 140753617.40489706 1.775 12407972.926098868 1.775 196.06520776941812 1.775 144070827.15798047 1.775 12363215.015636228 1.775 196.06520776941812 1.775 146880822.96146557 1.775 11829714.639958698 1.775 196.06520776941812 1.775 152393702.31556308 1.775 11823237.050767371
1.825 198.09731373458723 1.825 86883811.62142815 1.825 19296839.64581349 1.825 198.09731373458723 1.825 116494771.54027028 1.825 7362212.300108633 1.825 198.09731373458723 1.825 119265966.32927665 1.825 7334014.2847297285 1.825 198.09731373458723 1.825 121606671.7638223 1.825 6920623.2231894955 1.825 198.09731373458723 1.825 126207958.02756815 1.825 6886953.953787305
1.875 194.20728266936112 1.875 80807666.02663875 1.875 17405809.55429859 1.875 194.20728266936112 1.875 112830183.25865747 1.875 7256909.877931803 1.875 194.20728266936112 1.875 115492470.8494636 1.875 7466898.56356163 1.875 194.20728266936112 1.875 117767588.1788143 1.875 7063572.522185794 1.875 194.20728266936112 1.875 122758055.61564352 1.875 6781885.431309031
1.925 195.36416369656536 1.925 94198012.90736736 1.925 23733360.53836183 1.925 195.36416369656536 1.925 134773944.55075118 1.925 9564314.796370313 1.925 195.36416369656536 1.925 137939071.14337614 1.925 9784930.489378331 1.925 195.36416369656536 1.925 140649271.521009 1.925 9276541.769840451 1.925 195.36416369656536 1.925 146452778.9288042 1.925 9013041.703836739
1.975 190.29213922585146 1.975 103786027.6170929 1.975 16698851.992436241 1.975 190.29213922585146 1.975 123296690.9577438 1.975 7561261.015324007 1.975 190.29213922585146 1.975 126252188.60490558 1.975 7521745.754338782 1.975 190.29213922585146 1.975 129219827.83958033 1.975 6849272.24905006 1.975 190.29213922585146 1.975 134049018.98913608 1.975 6812033.192696881
2.025 185.459594053602 2.025 105035247.97628085 2.025 15034069.788824042 2.025 185.459594053602 2.025 120076631.9221244 2.025 6652387.314899678 2.025 185.459594053602 2.025 122966285.54227144 2.025 6637258.933473434 2.025 185.459594053602 2.025 126464947.68878423 2.025 5719083.192936885 2.025 185.459594053602 2.025 131237760.98231655 2.025 5705878.3200258
2.075 199.0707062697191 2.075 101655842.4887045 2.075 33000081.533990897 2.075 199.0707062697191 2.075 139313182.7075579 2.075 12341505.40790972 2.075 199.0707062697191 2.075 142573204.30141973 2.075 12556613.763625458 2.075 199.0707062697191 2.075 145239669.42576945 2.075 12086852.517227484 2.075 199.0707062697191 2.075 151154189.70837525 2.075 11834454.426612675
2.125 198.69694209735522 2.125 108053230.50356895 2.125 41009388.63322126 2.125 198.69694209735522 2.125 165167148.66484877 2.125 11270313.636178765 2.125 198.69694209735522 2.125 169039449.5223336 2.125 11433075.055458078 2.125 198.69694209735522 2.125 171982995.48985124 2.125 10971136.761821307 2.125 198.69694209735522 2.125 178789603.70825088 2.125 10744283.888636734
2.175 194.93481812912734 2.175 101442719.45460466 2.175 36243869.08571135 2.175 194.93481812912734 2.175 160486016.02173603 2.175 10143615.46244145 2.175 194.93481812912734 2.175 164212019.75556895 2.175 10161627.124029128 2.175 194.93481812912734 2.175 167554981.56282064 2.175 9491305.407463405 2.175 194.93481812912734 2.175 173756783.90407953 2.175 9487142.39704193
2.225 196.05899162396307 2.225 78634894.76408996 2.225 45397009.23012626 2.225 196.05899162396307 2.225 160756934.89237124 2.225 10888797.139011089 2.225 196.05899162396307 2.225 164516246.32604596 2.225 10905100.140274066 2.225 196.05899162396307 2.225 167682877.51752463 2.225 10322332.479487171 2.225 196.05899162396307 2.225 173952628.20538872 2.225 10273465.541159952
2.275 185.1282357234855 2.275 76855687.60604508 2.275 51061318.67500129 2.275 185.1282357234855 2.275 176185715.34085414 2.275 6409963.946954394 2.275 185.1282357234855 2.275 180324788.97377452 2.275 6619428.714823494 2.275 185.1282357234855 2.275 183311718.32728887 2.275 6229843.64555846 2.275 185.1282357234855 2.275 190618211.43082213 2.275 5982769.446545365
2.325 191.97020097763124 2.325 93450193.97787748 2.325 77127643.43435618 2.325 191.97020097763124 2.325 248907404.85279477 2.325 7990084.082889628 2.325 191.97020097763124 2.325 254595923.69026297 2.325 8255246.892044608 2.325 191.97020097763124 2.325 259091360.46098518 2.325 7561796.690498376 2.325 191.97020097763124 2.325 269040049.95567685 2.325 7342281.035036427
2.375 191.5458715474363 2.375 94609234.67783095 2.375 59925609.61622239 2.375 191.5458715474363 2.375 204126909.66600734 2.375 11508208.111905407 2.375 191.5458715474363 2.375 208787138.37144503 2.375 11495067.216886489 2.375 191.5458715474363 2.375 212900685.06143564 2.375 10722221.117847716 2.375 191.5458715474363 2.375 220696171.80772433 2.375 10714759.986019256
2.4250000000000003 186.58245741993076 2.4250000000000003 103479531.52186187 2.4250000000000003 97121043.78108089 2.4250000000000003 186.58245741993076 2.4250000000000003 291561439.07446635 2.4250000000000003 10622848.189990677 2.4250000000000003 186.58245741993076 2.4250000000000003 298231538.05338645 2.4250000000000003 10683221.99110105 2.4250000000000003 186.58245741993076 2.4250000000000003 302679797.2015984 2.4250000000000003 10217314.38704702 2.4250000000000003 186.58245741993076 2.4250000000000003 313854194.4754446 2.4250000000000003 10127622.061849833
2.475 182.99457666165733 2.475 90723798.39178805 2.475 99659155.99644728 2.475 182.99457666165733 2.475 289124966.947279 2.475 6749058.330442166 2.475 182.99457666165733 2.475 295795128.1783786 2.475 6984382.303670632 2.475 182.99457666165733 2.475 300297536.6457389 2.475 6482218.7285829075 2.475 182.99457666165733 2.475 311811754.8348287 2.475 6216850.633540602
2.525 173.18941788546485 2.525 93562022.94280238 2.525 83413182.23440953 2.525 173.18941788546485 2.525 241502758.72082573 2.525 12221542.27073449 2.525 173.18941788546485 2.525 247025505.53510636 2.525 12316684.531384036 2.525 173.18941788546485 2.525 250751067.15106043 2.525 11899445.161236627 2.525 173.18941788546485 2.525 260289891.18843248 2.525 11730191.696880266
2.575 187.61745456001776 2.575 91113764.90972395 2.575 110860166.01606975 2.575 187.61745456001776 2.575 308108271.24270296 2.575 9440201.031184668 2.575 187.61745456001776 2.575 315139132.57012373 2.575 9419150.521207763 2.575 187.61745456001776 2.575 320053317.4708992 2.575 8814699.22470342 2.575 187.61745456001776 2.575 331684023.60572 2.575 8797457.698105458
2.625 193.47399197660644 2.625 87812224.81425464 2.625 113500797.35373792 2.625 193.47399197660644 2.625 311001403.9421416 2.625 8771198.501423327 2.625 193.47399197660644 2.625 318101650.83904094 2.625 8865295.575517312 2.625 193.47399197660644 2.625 323220777.39594567 2.625 8198761.659464104 2.625 193.47399197660644 2.625 335248851.9729771 2.625 8040058.549761017
2.6750000000000003 203.58182918243702 2.6750000000000003 75934736.20590234 2.6750000000000003 105286964.46490717 2.6750000000000003 203.58182918243702 2.6750000000000003 280525435.54857486 2.6750000000000003 9606869.418274444 2.6750000000000003 203.58182918243702 2.6750000000000003 286989844.2698336 2.6750000000000003 9824336.093273731 2.6750000000000003 203.58182918243702 2.6750000000000003 291343829.3262182 2.6750000000000003 9324311.625488479 2.6750000000000003 203.58182918243702 2.6750000000000003 302577335.20264673 2.6750000000000003 9024170.765037352
2.725 200.15622310285252 2.725 80328361.15148784 2.725 95767719.30908187 2.725 200.15622310285252 2.725 268108530.35955736 2.725 9784358.58026457 2.725 200.15622310285252 2.725 274273583.0348537 2.725 9850272.84725879 2.725 200.15622310285252 2.725 278564516.7848651 2.725 9333074.689298153 2.725 200.15622310285252 2.725 288980019.7121055 2.725 9217295.12954987
2.775 205.06298870801976 2.775 72870700.41782764 2.775 89785221.2644596 2.775 205.06298870801976 2.775 251270992.41935143 2.775 9933602.614675397 2.775 205.06298870801976 2.775 257036485.07303974 2.775 9907289.353724062 2.775 205.06298870801976 2.775 260888738.97798514 2.775 9482792.060011445 2.775 205.06298870801976 2.775 270409320.2508951 2.775 9463979.22559755
2.825 191.2823650110464 2.825 78491787.56679092 2.825 89075245.53594072 2.825 191.2823650110464 2.825 261756769.28693733 2.825 6320552.421197818 2.825 191.2823650110464 2.825 267764097.36838946 2.825 6515893.875240368 2.825 191.2823650110464 2.825 271790590.5430687 2.825 6075026.206558424 2.825 191.2823650110464 2.825 282144511.0545699 2.825 5883374.020167036
2.875 190.6407533464691 2.875 90750053.33470052 2.875 65957920.60974819 2.875 190.6407533464691 2.875 210732421.6811586 2.875 8988760.126332672 2.875 190.6407533464691 2.875 215605229.51396894 2.875 9202422.006475754 2.875 190.6407533464691 2.875 219496739.13261545 2.875 8554992.22557512 2.875 190.6407533464691 2.875 228056660.03759402 2.875 8283953.337243738
2.9250000000000003 179.80539065593825 2.9250000000000003 92253458.06330256 2.9250000000000003 50038614.00069056 2.9250000000000003 179.80539065593825 2.9250000000000003 174789197.90351033 2.9250000000000003 9360889.31133129 2.9250000000000003 179.80539065593825 2.9250000000000003 178858504.03485367 2.9250000000000003 9406382.94998035 2.9250000000000003 179.80539065593825 2.9250000000000003 182979376.9514894 2.9250000000000003 8454429.70701565 2.9250000000000003 179.80539065593825 2.9250000000000003 189801532.21385536 2.9250000000000003 8395520.570025498
2.975 184.92467625086908 2.975 73886994.21543914 2.975 51060175.70415707 2.975 184.92467625086908 2.975 163928346.00016773 2.975 9491757.37173593 2.975 184.92467625086908 2.975 167700440.71722433 2.975 9501822.589014448 2.975 184.92467625086908 2.975 171500994.18661103 2.975 8633379.900650287 2.975 184.92467625086908 2.975 177876057.65629005 2.975 8593603.096565152
3.025 192.637365638933 3.025 83715726.09770201 3.025 46247073.1639944 3.025 192.637365638933 3.025 168917847.96653134 3.025 7963424.179158552 3.025 192.637365638933 3.025 172763003.8427315 3.025 8222948.639829571 3.025 192.637365638933 3.025 176261341.24785888 3.025 7547965.911400104 3.025 192.637365638933 3.025 183223722.24867812 3.025 7290747.445664167
3.075 183.86497924499042 3.075 92676125.98280525 3.075 24982616.091543265 3.075 183.86497924499042 3.075 120940912.99199992 3.075 10528445.551833905 3.075 183.86497924499042 3.075 123712093.14573501 3.075 10747949.945865354 3.075 183.86497924499042 3.075 126281901.9316488 3.075 10194976.941418087 3.075 183.86497924499042 3.075 131510112.69888948 3.075 9954221.927397761
3.125 190.45798441460138 3.125 87834237.8478145 3.125 40565856.48173841 3.125 190.45798441460138 3.125 143813448.8712672 3.125 14847973.757681234 3.125 190.45798441460138 3.125 147145781.52255198 3.125 14817654.60781212 3.125 190.45798441460138 3.125 150692974.96768257 3.125 13953390.55206712 3.125 190.45798441460138 3.125 156254837.11227593 3.125 13916692.158372566
